"synonyms","species"
"Alcippe_atriceps","Pseudoalcippe_atriceps"
"Paradoxornis_gularis","Psittiparus_margaritae"
"Paradoxornis_webbianus","Sinosuthora_brunnea"
"Paradoxornis_nipalensis","Suthora_verreauxi"
"Sylvia_curruca","Sylvia_althaea"
"Parisoma_layardi","Sylvia_layardi"
"Sylvia_curruca","Sylvia_minula"
"Sylvia_margelanica","Sylvia_minula"
"Sylvia_cantillans","Sylvia_subalpina"
"Cercomacra_tyrannina","Cercomacra_laeta"
"Cymbilaimus_lineatus","Cymbilaimus_sanctaemariae"
"Drymophila_caudata","Drymophila_hellmayri"
"Drymophila_caudata","Drymophila_klagesi"
"Drymophila_caudata","Drymophila_striaticeps"
"Dysithamnus_plumbeus","Dysithamnus_leucostictus"
"Myrmotherula_haematonota","Epinecrophylla_fjeldsaai"
"Myrmotherula_haematonota","Epinecrophylla_spodionota"
"Formicivora_littoralis","Formicivora_serrana"
"Frederickena_unduligera","Frederickena_fulva"
"Gymnopithys_leucaspis","Gymnopithys_bicolor"
"Herpsilochmus_pileatus","Herpsilochmus_atricapillus"
"Herpsilochmus_sticturus","Herpsilochmus_dugandi"
"Herpsilochmus_pileatus","Herpsilochmus_motacilloides"
"Myrmeciza_laemosticta","Myrmeciza_nigricauda"
"Myrmeciza_immaculata","Myrmeciza_zeledoni"
"Myrmotherula_brachyura","Myrmotherula_ignota"
"Myrmotherula_surinamensis","Myrmotherula_multostriata"
"Myrmotherula_surinamensis","Myrmotherula_pacifica"
"Percnostola_leucostigma","Schistocichla_brunneiceps"
"Percnostola_leucostigma","Schistocichla_humaythae"
"Percnostola_leucostigma","Schistocichla_rufifacies"
"Percnostola_leucostigma","Schistocichla_saturata"
"Thamnomanes_caestus","Thamnomanes_caesius"
"Thamnomanes_caesius","Thamnomanes_schistogynus"
"Thamnomanes_caestus","Thamnomanes_schistogynus"
"Thamnophilus_punctatus","Thamnophilus_ambiguus"
"Thamnophilus_amazonicus","Thamnophilus_ambiguus"
"Thamnophilus_punctatus","Thamnophilus_atrinucha"
"Thamnophilus_amazonicus","Thamnophilus_atrinucha"
"Thamnophilus_nigrocinereus","Thamnophilus_cryptoleucus"
"Thamnophilus_punctatus","Thamnophilus_pelzelni"
"Thamnophilus_amazonicus","Thamnophilus_pelzelni"
"Thamnophilus_amazonicus","Thamnophilus_punctatus"
"Thamnophilus_punctatus","Thamnophilus_stictocephalus"
"Thamnophilus_amazonicus","Thamnophilus_stictocephalus"
"Thamnophilus_punctatus","Thamnophilus_sticturus"
"Thamnophilus_amazonicus","Thamnophilus_sticturus"
"Thamnophilus_palliatus","Thamnophilus_tenuepunctatus"
"Thamnophilus_doliatus","Thamnophilus_zarumae"
"Hylophylax_poecilinotus","Willisornis_vidua"
"Anisognathus_lacrymosus","Anisognathus_melanogenys"
"Anisognathus_flavinuchus","Anisognathus_somptuosus"
"Calyptophilus_tertius","Calyptophilus_frugivorus"
"Certhidea_olivacea","Certhidea_fusca"
"Chlorophonia_calliparaea","Chlorochrysa_calliparaea"
"Chlorophonia_nitidissima","Chlorochrysa_nitidissima"
"Chlorophonia_phoenicotis","Chlorochrysa_phoenicotis"
"Diglossa_carbonaria","Diglossa_brunneiventris"
"Diglossa_carbonaria","Diglossa_gloriosa"
"Diglossa_lafresnayii","Diglossa_gloriosissima"
"Diglossa_carbonaria","Diglossa_humeralis"
"Diglossa_lafresnayii","Diglossa_mystacalis"
"Diglossa_baritula","Diglossa_plumbea"
"Diglossa_baritula","Diglossa_sittoides"
"Emberizoides_herbicola","Emberizoides_duidae"
"Geospiza_cornirostris","Geospiza_conirostris"
"Hemispingus_atropileus","Hemispingus_calophrys"
"Heterospingus_xanthopygius","Heterospingus_rubrifrons"
"Incaspiza_pulchra","Incaspiza_personata"
"Iridosornis_rufivertex","Iridosornis_reinhardti"
"Iridosornis_rufiventrex","Iridosornis_reinhardti"
"Iridosornis_rufiventrex","Iridosornis_rufivertex"
"Loxigilla_noctis","Loxigilla_barbadensis"
"Nesospiza_wilkinsi","Nesospiza_acunhae"
"Nesospiza_acunhae","Nesospiza_questi"
"Nesospiza_wilkinsi","Nesospiza_questi"
"Oryzoborus_crassirostris","Oryzoborus_atrirostris"
"Oryzoborus_angolensis","Oryzoborus_funereus"
"Oryzoborus_crassirostris","Oryzoborus_maximiliani"
"Oryzoborus_crassirostris","Oryzoborus_nuttingi"
"Phrygilus_atriceps","Phrygilus_punensis"
"Poospiza_cinerea","Poospiza_melanoleuca"
"Ramphocelus_passerinii","Ramphocelus_costaricensis"
"Schistoohlamys_melanopis","Schistochlamys_melanopis"
"Sicalis_olivascens","Sicalis_lebruni"
"Sicalis_olivascens","Sicalis_mendozae"
"Spindalis_zena","Spindalis_dominicensis"
"Spindalis_zena","Spindalis_nigricephala"
"Spindalis_zena","Spindalis_portoricensis"
"Sporophila_aurita","Sporophila_bouvreuil"
"Sporophila_lineola","Sporophila_bouvronides"
"Sporophila_americana","Sporophila_corvina"
"Sporophila_americana","Sporophila_murallae"
"Sporophila_aurita","Sporophila_pileata"
"Sporophila_bouvreuil","Sporophila_pileata"
"Tachyphonus_delattrii","Tachyphonus_delatrii"
"Tangara_callphrys","Tangara_callophrys"
"Tangara_dowii","Tangara_fucosa"
"Thraupis_sayaca","Thraupis_glaucocolpa"
"Dumetia_hyperthra","Dumetia_hyperythra"
"Macronous_gularis","Macronus_bornensis"
"Macronous_ptilosus","Micromacronus_sordidus"
"Pomatorhinus_erythrogenys","Pomatorhinus_erythrocnemis"
"Pomatorhinus_erythrogenys","Pomatorhinus_gravivox"
"Pomatorhinus_erythrogenys","Pomatorhinus_mcclellandi"
"Pomatorhinus_horsfieldii","Pomatorhinus_melanurus"
"Pomatorhinus_ruficollis","Pomatorhinus_musicus"
"Pomatorhinus_rufioollis","Pomatorhinus_musicus"
"Pomatorhinus_rufioollis","Pomatorhinus_ruficollis"
"Pomatorhinus_erythrogenys","Pomatorhinus_swinhoei"
"Spelaeornis_caudatus","Spelaeornis_badeigularis"
"Spelaeornis_chocolatinus","Spelaeornis_kinneari"
"Spelaeornis_chocolatinus","Spelaeornis_oatesi"
"Spelaeornis_chocolatinus","Spelaeornis_reptatus"
"Sphenocichla_humei","Sphenocichla_roberti"
"Stachyris_rufifrons","Stachyridopsis_ambigua"
"Stachyris_fuficeps","Stachyridopsis_ruficeps"
"Myiobius_barbatus","Myiobius_sulphureipygius"
"Schiffornis_turdinus","Schiffornis_aenea"
"Schiffornis_turdina","Schiffornis_aenea"
"Schiffornis_turdinus","Schiffornis_olivacea"
"Schiffornis_turdina","Schiffornis_olivacea"
"Schiffornis_turdinus","Schiffornis_stenorhyncha"
"Schiffornis_turdina","Schiffornis_stenorhyncha"
"Schiffornis_turdinus","Schiffornis_veraepacis"
"Schiffornis_turdina","Schiffornis_veraepacis"
"Campylorhynchus_turdinus","Campylorhynchus_albobrunneus"
"Campy_lorhynchus","Campylorhynchus_brunneicapillus"
"Campylorhynchus_bruneicapillus","Campylorhynchus_brunneicapillus"
"Campylorhynchus_griseus","Campylorhynchus_chiapensis"
"Thryothorus_thoracicus","Cantorchilus_leucopogon"
"Thryothorus_zeledoni","Cantorchilus_modestus"
"Thryothorus_nigricapillus","Cantorchilus_semibadius"
"Cinnycerthia_peruana","Cinnycerthia_fulva"
"Cinnycerthia_peruana","Cinnycerthia_olivascens"
"Cyphorhinus_aradus","Cyphorhinus_phaeocephalus"
"Microcerculus_marginatus","Microcerculus_philomela"
"Thryothorus_genibarbis","Pheugopedius_mystacalis"
"Thryothorus_rutilus","Pheugopedius_sclateri"
"Thryothorus_atrogularis","Pheugopedius_spadix"
"Troglodytes_solstitialis","Troglodytes_monticola"
"Troglodytes_solstitialis","Troglodytes_ochraceus"
"Troglodytes_solstitialis","Troglodytes_rufociliatus"
"Catharus_minimus","Catharus_bicknelli"
"Catharus_occidentalis","Catharus_frantzii"
"Cochoa_azurea","Cochoa_beccarii"
"Zoothera_erythronota","Geokichla_dohertyi"
"Zoothera_dumasi","Geokichla_joiceyi"
"Zoothera_interpres","Geokichla_leucolaema"
"Zoothera_erythronota","Geokichla_mendeni"
"Catharus_mustelina","Hylocichla_mustelina"
"Myadestes_ralloides","Myadestes_coloratus"
"Myadestes_ralloides","Myadestes_melanops"
"Myadestes_obscurus","Myadestes_occidentalis"
"Turdus_litsipsirupa","Psophocichla_litsitsirupa"
"Sialia_mexicanus","Sialia_mexicana"
"Turdus_olivaceus","Turdus_bewsheri"
"Turdus_olivaceus","Turdus_helleri"
"Turdus_dissimilis","Turdus_hortulorum"
"Turdus_serranus","Turdus_infuscatus"
"Turdus_nudigensis","Turdus_maculirostris"
"Turdus_nudigensis","Turdus_nudigenis"
"Turdus_fumigatus","Turdus_obsoletus"
"Turdus_hauxwelli","Turdus_obsoletus"
"Turdus_olivaceus","Turdus_olivaceofuscus"
"Turdus_olivaceus","Turdus_pelios"
"Turdus_abyssinicus","Turdus_roehli"
"Turdus_olivaceus","Turdus_smithi"
"Turdus_olivaceus","Turdus_xanthorhynchus"
"Zoothera_dauma","Zoothera_aurea"
"Zoothera_horsfieldi","Zoothera_aurea"
"Zoothera_dauma","Zoothera_heinei"
"Zoothera_horsfieldi","Zoothera_heinei"
"Zoothera_dauma","Zoothera_imbricata"
"Zoothera_horsfieldi","Zoothera_imbricata"
"Zoothera_dauma","Zoothera_lunulata"
"Zoothera_horsfieldi","Zoothera_lunulata"
"Zoothera_dauma","Zoothera_machiki"
"Zoothera_horsfieldi","Zoothera_machiki"
"Zoothera_horsfieldi","Zoothera_major"
"Zoothera_molissima","Zoothera_mollissima"
"Zoothera_dauma","Zoothera_neilgherriensis"
"Zoothera_horsfieldi","Zoothera_neilgherriensis"
"Zoothera_margaretae","Zoothera_turipavae"
"Anairetes_reguloides","Anairetes_nigrocristatus"
"Casiempis_flaveola","Capsiempis_flaveola"
"Coryphotriccus_albovittatus","Conopias_albovittatus"
"Contopus_oberi","Contopus_cooperi"
"Contopus_caribaeus","Contopus_hispaniolensis"
"Contopus_fumigatus","Contopus_lugubris"
"Contopus_caribaeus","Contopus_pallidus"
"Contopus_fumigatus","Contopus_pertinax"
"Elaenia_pallatangae","Elaenia_olivina"
"Elaenia_spectabilis","Elaenia_ridleyana"
"Empidonax_difficilis","Empidonax_occidentalis"
"Fluvicola_pica","Fluvicola_albiventer"
"Griseotyrannus_aurantioatrocristatu","Griseotyrannus_aurantioatrocristatus"
"Griseotyrannus_aurantioatrocri","Griseotyrannus_aurantioatrocristatus"
"Hemitriccus_zosterops","Hemitriccus_griseipectus"
"Hemitriccus_minor","Hemitriccus_minimus"
"Xolmis_dominicana","Heteroxolmis_dominicana"
"Inezia_subflava","Inezia_caudata"
"Empidonax_lawrencei","Lathrotriccus_euleri"
"Lessonia_rufa","Lessonia_oreas"
"Lophotriccus_pilaris","Lophotriccus_pileatus"
"Megarhynchus_pitangua","Megarynchus_pitangua"
"Pipromorpha_oleaginea","Mionectes_oleagineus"
"Muscisaxicola_alpina","Muscisaxicola_griseus"
"Myiarchus_cinerascens","Myiarchus_nuttingi"
"Myiornis_ecaudatus","Myiornis_atricapillus"
"Phyllomyias_virescens","Phyllomyias_reiseri"
"Phyllomyias_virescens","Phyllomyias_urichi"
"Rhynchocyclus_brevirostris","Rhynchocyclus_pacificus"
"Serpophaga_subcristata","Serpophaga_munda"
"Ochthoeca_pulchella","Silvicultrix_jelskii"
"Ochthoeca_frontalis","Silvicultrix_spodionota"
"Sublegatus_modestus","Sublegatus_arenarum"
"Tyrannus_melancholious","Tyrannus_melancholicus"
"Muscivora_tyrannus","Tyrannus_tyrannus"
"Zimmerius_viridiflavus","Zimmerius_albigularis"
"Zimmerius_viridiflavus","Zimmerius_chrysops"
"Zimmerius_viridiflavus","Zimmerius_flavidifrons"
"Zimmerius_vilissimus","Zimmerius_improbus"
"Tyranniscus_vilissimus","Zimmerius_improbus"
"Zimmerius_viridiflavus","Zimmerius_minimus"
"Tyranniscus_vilissimus","Zimmerius_parvus"
"Zimmerius_vilissimus","Zimmerius_petersi"
"Tyranniscus_vilissimus","Zimmerius_petersi"
"Tyranniscus_vilissimus","Zimmerius_vilissimus"
"Aaomalospiza_imberbis","Anomalospiza_imberbis"
"Vidua_chalybeata","Vidua_codringtoni"
"Vidua_orientalis","Vidua_interjecta"
"Vidua_funerea","Vidua_nigeriae"
"Vidua_orientalis","Vidua_obtusa"
"Vidua_funerea","Vidua_purpurascens"
"Vidua_orientalis","Vidua_togoensis"
"Hylophilus_poicilotis","Hylophilus_amaurocephalus"
"Hylophilus_brunneiceps","Hylophilus_hypoxanthus"
"Hylophilus_flavipes","Hylophilus_olivaceus"
"Pteruthius_flaviscapis","Pteruthius_aeralatus"
"Pteruthius_flavisoapis","Pteruthius_aeralatus"
"Pteruthius_flaviscapis","Pteruthius_annamensis"
"Pteruthius_flavisoapis","Pteruthius_annamensis"
"Pteruthius_flavisoapis","Pteruthius_flaviscapis"
"Pteruthius_xanthochlcrus","Pteruthius_xanthochlorus"
"Vireo_pallens","Vireo_approximans"
"Vireo_crassirostris","Vireo_approximans"
"Vireo_belli","Vireo_bellii"
"Vireo_solitarius","Vireo_cassinii"
"Vireo_olivaceus","Vireo_flavoviridis"
"Vireo_olivaceus","Vireo_gracilirostris"
"Vireo_gilvus","Vireo_leucophrys"
"Vireo_solitarius","Vireo_plumbeus"
"Vireolanius_pulchellus","Vireolanius_eximius"
"Stachyris_capitalis","Sterrhoptilus_dennistouni"
"Stachyris_capitalis","Sterrhoptilus_nigrocapitatus"
"Yuhina_castaniceps","Yuhina_everetti"
"Yuhina_flavioollis","Yuhina_flavicollis"
"Yuhina_flavicollis","Yuhina_humilis"
"Yuhina_flavioollis","Yuhina_humilis"
"Yuhina_castaniceps","Yuhina_torqueola"
"Zosterops_pallidus","Zosterops_capensis"
"Zosterops_virens","Zosterops_capensis"
"Zosterops_olivaceus","Zosterops_chloronothos"
"Zosterops_conspicillata","Zosterops_conspicillatus"
"Zosterops_conspicillata","Zosterops_hypolais"
"Zosterops_atrifrons","Zosterops_hypoxanthus"
"Zosterops_japonica","Zosterops_japonicus"
"Zosterops_poliogaster","Zosterops_kikuyuensis"
"Zosterops_senegalensis","Zosterops_kikuyuensis"
"Zosterops_senegalensis","Zosterops_kirki"
"Zosterops_rendovae","Zosterops_kulambangrae"
"Zoxterops_lateralis","Zosterops_lateralis"
"Zosterops_maderaspatanus","Zosterops_mayottensis"
"Zosterops_atrifrons","Zosterops_meeki"
"Speirops_lugubris","Zosterops_melanocephalus"
"Zosterops_japonica","Zosterops_meyeni"
"Zosterops_atrifrons","Zosterops_minor"
"Zosterops_montana","Zosterops_montanus"
"Zosterops_atrifrons","Zosterops_nehrkorni"
"Zosterops_palpebrosa","Zosterops_palpebrosus"
"Zosterops_senegalensis","Zosterops_poliogastrus"
"Zosterops_conspicillatus","Zosterops_rotensis"
"Zosterops_conspicillata","Zosterops_rotensis"
"Zosterops_maderaspatanus","Zosterops_semiflavus"
"Zosterops_mayottensis","Zosterops_semiflavus"
"Zosterops_conspicillata","Zosterops_semperi"
"Zosterops_poliogaster","Zosterops_silvanus"
"Zosterops_atrifrons","Zosterops_stalkeri"
"Ardeola_bacohus","Ardeola_bacchus"
"Ardeola_idea","Ardeola_idae"
"Botaurus_lentignosus","Botaurus_lentiginosus"
"Bulbucus_ibis","Bubulcus_coromandus"
"Bubulcus_ibis","Bubulcus_coromandus"
"Ardeola_ibis","Bubulcus_coromandus"
"Bulbucus_ibis","Bubulcus_ibis"
"Butorides_striatus","Butorides_sundevalli"
"Butorides_striata","Butorides_sundevalli"
"Butorides_striatus","Butorides_virescens"
"bcobrychus_flavicollis","Dupetor_flavicollis"
"Hydranassa_ardesiaca","Egretta_ardesiaca"
"Hydranassa_caerulea","Egretta_caerulea"
"Egretta_garzetta","Egretta_dimorpha"
"Egretta_garzetta","Egretta_gularis"
"Ardea_intermedia","Egretta_intermedia"
"bcobrychus_cinnamomeus","Ixobrychus_cinnamomeus"
"Ixobrychus_minutus","Ixobrychus_dubius"
"bcobrychus_minutus","Ixobrychus_dubius"
"Ixobrychus_eurythmus","Ixobrychus_eurhythmus"
"bcobrychus_eurhythmus","Ixobrychus_eurhythmus"
"bcobrychus_exilis","Ixobrychus_exilis"
"bcobrychus_involucris","Ixobrychus_involucris"
"bcobrychus_minutus","Ixobrychus_minutus"
"Ixobrychus_minutus","Ixobrychus_novaezelandiae"
"bcobrychus_minutus","Ixobrychus_novaezelandiae"
"bcobrychus_sinensis","Ixobrychus_sinensis"
"bcobrychus_sturmii","Ixobrychus_sturmii"
"Nycticorax_leucotonus","Nycticorax_leuconotus"
"Nyticorax_nycticorax","Nycticorax_nycticorax"
"Syrigma_sibilator","Syrigma_sibilatrix"
"Pelecanus_philippensis","Pelecanus_crispus"
"Pelecanus_erythrorhynchus","Pelecanus_erythrorhynchos"
"Pelecanus_occidentalis","Pelecanus_thagus"
"Lampribis_olivacea","Bostrychia_bocagei"
"Hagedashia_hagedash","Bostrychia_hagedash"
"Lampribis_olivacea","Bostrychia_olivacea"
"Lampribis_rara","Bostrychia_rara"
"Gerontious_calvus","Geronticus_calvus"
"Gerontious_eremita","Geronticus_eremita"
"Ajaja_ajaja","Platalea_ajaja"
"Ajaia_alaja","Platalea_ajaja"
"Platalea_leucorodia","Platalea_regia"
"Plegades_falcinellus","Plegadis_falcinellus"
"Pseudibis_papillosa","Pseudibis_davisoni"
"Theristious_melanopis","Theristicus_branickii"
"Theristious_melanopis","Theristicus_melanopis"
"Threskiornis_aethiopious","Threskiornis_aethiopicus"
"Threskiornis_aethiopicus","Threskiornis_bernieri"
"Threskiornis_aethiopious","Threskiornis_bernieri"
"Threskiornis_aethiopicus","Threskiornis_melanocephalus"
"Threskiornis_aethiopious","Threskiornis_melanocephalus"
"Threskiornis_aethiopicus","Threskiornis_moluccus"
"Threskiornis_aethiopious","Threskiornis_moluccus"
"Phaethon_leturus","Phaethon_lepturus"
"Phoenicopterus_ruber","Phoenicopterus_chilensis"
"Phoenocopterus_ruber","Phoenicopterus_chilensis"
"Phoenicopterus_ruber","Phoenicopterus_roseus"
"Phoenocopterus_ruber","Phoenicopterus_roseus"
"Phoenocopterus_ruber","Phoenicopterus_ruber"
"Hypnelus_ruficollis","Hypnelus_bicinctus"
"Malacoptila_fusca","Malacoptila_semicincta"
"Notharchus_macrorhynchos","Notharchus_hyperrhynchus"
"Notharchus_macrorhynchos","Notharchus_swainsoni"
"Nystalus_maculatus","Nystalus_striatipectus"
"Capito_niger","Capito_auratus"
"Capito_niger","Capito_brunneipectus"
"Capito_wallacei","Capito_fitzpatricki"
"Eubucco_bourcierii","Eubucco_tucinkae"
"Galbalcyrhynchus_leucotis","Galbalcyrhynchus_purusianus"
"Galbula_leucogastra","Galbula_chalcothorax"
"Galbula_albirostris","Galbula_cyanicollis"
"Indicator_minor","Indicator_conirostris"
"Indicator_exilis","Indicator_meliphilus"
"Indicator_exilis","Indicator_willcocksi"
"Prodotiscus_insignis","Prodotiscus_zambesiae"
"Tricholaema_leucomelan","Tricholaema_leucomelas"
"Calorhamphus_fulignosus","Caloramphus_fuliginosus"
"Megalaima_oorti","Megalaima_annamensis"
"Megalaima_oorti","Megalaima_faber"
"Megalaima_haemacephla","Megalaima_haemacephala"
"Megalaima_zeylanica","Megalaima_lineata"
"Megalaima_rubricapilla","Megalaima_malabarica"
"Megalaima_rubricapillus","Megalaima_malabarica"
"Megalaima_rubricaplila","Megalaima_malabarica"
"Megalaima_asiatica","Megalaima_monticola"
"Megalaima_oorti","Megalaima_nuchalis"
"Megalaima_rubricaplila","Megalaima_rubricapillus"
"Campethera_guatemalensis","Campephilus_guatemalensis"
"Campethera_imperialis","Campephilus_imperialis"
"Campethera_magellanicus","Campephilus_magellanicus"
"Campethera_melanoleucos","Campephilus_melanoleucos"
"Campethera_principalis","Campephilus_principalis"
"Camperthera_abingoni","Campethera_abingoni"
"Camperthera_bennettii","Campethera_bennettii"
"Camperthera_cailliautii","Campethera_cailliautii"
"Camperthera_caroli","Campethera_caroli"
"Camperthera_maculosa","Campethera_maculosa"
"Campethera_abingoni","Campethera_mombassica"
"Camperthera_mombassica","Campethera_mombassica"
"Camperthera_abingoni","Campethera_mombassica"
"Camperthera_nivosa","Campethera_nivosa"
"Camperthera_notata","Campethera_notata"
"Camperthera_nubica","Campethera_nubica"
"Camperthera_punctuligera","Campethera_punctuligera"
"Campethera_nubica","Campethera_scriptoricauda"
"Campethera_bennettii","Campethera_scriptoricauda"
"Camperthera_nubica","Campethera_scriptoricauda"
"Camperthera_bennettii","Campethera_scriptoricauda"
"Camperthera_tullbergi","Campethera_tullbergi"
"Celeus_flavescens","Celeus_lugubris"
"Celeus_spectabilis","Celeus_obrieni"
"Celeus_flavescens","Celeus_ochraceus"
"Chrysocolaptes_lucidus","Chrysocolaptes_erythrocephalus"
"Chrysocolaptes_lucidus","Chrysocolaptes_guttacristatus"
"Chrysocolaptes_lucidus","Chrysocolaptes_haematribon"
"Chrysocolaptes_lucidus","Chrysocolaptes_stricklandi"
"Chrysocolaptes_lucidus","Chrysocolaptes_strictus"
"Chrysocolaptes_lucidus","Chrysocolaptes_xanthocephalus"
"Piculus_rubiginosus","Colaptes_aeruginosus"
"Picoides_macei","Dendrocopos_analis"
"Dendrocopos_macei","Dendrocopos_analis"
"Picoides_assimilis","Dendrocopos_assimilis"
"Picoides_atratus","Dendrocopos_atratus"
"Picoides_auriceps","Dendrocopos_auriceps"
"Picoides_cathpharius","Dendrocopos_cathpharius"
"Picoides_darjellensis","Dendrocopos_darjellensis"
"Picoides_dorae","Dendrocopos_dorae"
"Picoides_himalayensis","Dendrocopos_himalayensis"
"Picoides_hyperythrus","Dendrocopos_hyperythrus"
"Picoides_leucopterus","Dendrocopos_leucopterus"
"Picoides_leucotos","Dendrocopos_leucotos"
"Picoides_macei","Dendrocopos_macei"
"Picoides_mahrattensis","Dendrocopos_mahrattensis"
"Picoides_medius","Dendrocopos_medius"
"Picoides_minor","Dendrocopos_minor"
"Picoides_moluccensis","Dendrocopos_nanus"
"Dendrocopos_moluccensis","Dendrocopos_nanus"
"Picoides_obsoletus","Dendrocopos_obsoletus"
"Dendrocopos_maculatus","Dendrocopos_ramsayi"
"Picoides_maculatus","Dendrocopos_ramsayi"
"Picoides_syriacus","Dendrocopos_syriacus"
"Geocolaptes_abyssinicus","Dendropicos_abyssinicus"
"Geocolaptes_elachus","Dendropicos_elachus"
"Geocolaptes_elliotii","Dendropicos_elliotii"
"Dendropicos_fucescens","Dendropicos_fuscescens"
"Geocolaptes_fuscescens","Dendropicos_fuscescens"
"Geocolaptes_gabonensis","Dendropicos_gabonensis"
"Geocolaptes_goertae","Dendropicos_goertae"
"Geocolaptes_griseocephalus","Dendropicos_griseocephalus"
"Dendropicos_gabonensis","Dendropicos_lugubris"
"Geocolaptes_gabonensis","Dendropicos_lugubris"
"Geocolaptes_namaquus","Dendropicos_namaquus"
"Geocolaptes_poecilolaemus","Dendropicos_poecilolaemus"
"Geocolaptes_pyrrhogaster","Dendropicos_pyrrhogaster"
"Geocolaptes_spodocephalus","Dendropicos_spodocephalus"
"Geocolaptes_stierlingi","Dendropicos_stierlingi"
"Geocolaptes_xantholophus","Dendropicos_xantholophus"
"Dinopium_javanense","Dinopium_everetti"
"Dryocopus_javensis","Dryocopus_hodgei"
"Melanerpes_aurifrons","Melanerpes_hoffmannii"
"Melanerpes_lewisi","Melanerpes_lewis"
"Melanerpes_chrysauchen","Melanerpes_pulcher"
"Melanerpes_rubricapillus","Melanerpes_pygmaeus"
"Melanerpes_rubicapillus","Melanerpes_pygmaeus"
"Melanerpes_rubicapillus","Melanerpes_rubricapillus"
"Melanerpes_aurifrons","Melanerpes_santacruzi"
"Melanerpes_hypopolius","Melanerpes_uropygialis"
"Melanerpes_urpygialis","Melanerpes_uropygialis"
"Melanerpes_uropigiallus","Melanerpes_uropygialis"
